,0
327,-0.9999999999999944
328,-0.9999999999999889
329,-0.9999999999999944
330,-0.9999999999999889
331,-0.9999999999999944
332,-0.9999999999999889
333,-0.9999999999999944
334,-0.9999999999999889
335,-0.9999999999999944
336,-0.9999999999999889
337,-0.9999999999999944
338,-0.9999999999999889
339,-0.9999999999999944
340,-0.9999999999999889
341,-0.9999999999999944
342,-0.9999999999999883
343,-0.9999999999999944
344,-0.9999999999999889
345,-0.9999999999999944
346,-0.9999999999999889
347,-0.9999999999999944
348,-0.9999999999999889
349,-0.9999999999999944
350,-0.9999999999999889
351,-0.9999999999999944
352,-0.9999999999999886
353,-0.9999999999999944
354,-0.9999999999999889
355,-0.9999999999999944
356,-0.9999999999999889
357,-0.9999999999999944
358,-0.9999999999999889
359,-0.9999999999999944
360,-0.9999999999999889
361,-0.9999999999999944
362,-0.9999999999999509
